56136f7502e41fb4de3a9605f7f66aab23d21300,DELETE,regular-file,dist/videos/Arbre-Problemes-presentation.mp4,134,
74ee5027b6964fe7a6cab6acff53628055cd5b34,DELETE,regular-file,dist/videos/afom-presentation.mp4,132,
56136f7502e41fb4de3a9605f7f66aab23d21300,DELETE,regular-file,public/videos/Arbre-Problemes-presentation.mp4,134,
74ee5027b6964fe7a6cab6acff53628055cd5b34,DELETE,regular-file,public/videos/afom-presentation.mp4,132,
